data/test_cases/87kDa_TransP.hmm	0.540254	5.065457	5.065335	-16.728868	-15.467812	1.000000	5	0.000986	0.025253
data/test_cases/87kDa_TransP.hmm	0.540254	5.065457	5.065335	3.142326	3.142153	5.000000	5	0.021622	0.553535
data/test_cases/87kDa_TransP.hmm	0.540254	5.065457	5.065335	3.776295	3.775932	10.000000	5	0.088857	2.274747
data/test_cases/87kDa_TransP.hmm	0.540254	5.065457	5.065335	3.779851	3.779250	15.000000	5	0.132931	3.403030
data/test_cases/87kDa_TransP.hmm	0.540254	5.065457	5.065335	3.779828	3.779248	20.000000	5	0.178938	4.580808
data/test_cases/87kDa_TransP.hmm	0.540254	5.065457	5.065335	3.779828	3.779414	25.000000	5	0.228812	5.857576
data/test_cases/87kDa_TransP.hmm	0.540254	5.065457	5.065335	3.779828	3.779357	50.000000	5	0.464331	11.886868
data/test_cases/87kDa_TransP.hmm	0.540254	5.065457	5.065335	3.779828	3.779365	100.000000	5	0.616162	15.773737
